"arrivals","servicetimes","scheduledDeparture"
32.0417249930983,0.463207022341136,32.5049320154394
32.2809179902037,14.0272372768899,46.5321692923293
43.3759872751586,49.1737388231256,95.7059081154549
47.3988647708945,1.91509571171029,97.6210038271652
56.5076272265761,1.09996537910774,98.7209692062729
60.3726762888728,10.6857294881423,109.406698694415
64.0557707642912,1.1946210781026,110.601319772518
79.4449946743104,4.57191486656666,115.173234639084
102.715073142118,9.23855649464228,124.411791133727
133.011910524332,0.637915918114494,133.649826442446
154.858538842544,26.4238459099282,181.282384752472
155.49583363232,5.7298029043565,187.012187656828
166.393243026283,4.55130309797823,191.563490754807
167.220207488868,5.57041933782793,197.133910092635
175.076870097131,9.85245997090003,206.986370063535
175.628475810979,2.69179699938592,209.678167062921
179.094034655597,2.19320490490645,211.871371967827
184.748815385271,8.09437092643627,219.965742894263
204.202977412118,0.0847790338750596,220.050521928138
210.258632989338,0.0117254107239814,220.062247338862
230.525335964575,8.84423392516026,239.369569889736
234.053988814125,7.34738446556428,246.7169543553
241.596027003326,13.8636576583316,260.580612013631
242.790975306197,30.3583418224989,290.93895383613
242.840313707493,2.27878237050027,293.217736206631
250.678218184564,16.0989312502116,309.316667456842
259.206943928319,0.82015015091747,310.13681760776
263.318407765132,9.53166883502552,319.668486442785
266.10776755168,8.39713217288652,328.065618615672
283.788116472407,7.45673716970184,335.522355785374
284.060341967072,15.4836523877948,351.006008173168
284.681519237149,13.1311422226657,364.137150395834
287.893737349461,8.05151833380669,372.188668729641
295.464833440287,22.4450609225193,394.63372965216
296.864891630625,3.7918297611177,398.425559413278
310.37947163971,7.43774145346531,405.863300866743
317.52129385382,18.1870858418315,424.050386708575
325.88566824514,0.926559240557253,424.976945949132
327.888482723733,3.06361499195918,428.040560941091
345.11094921033,3.58299988604995,431.623560827141
350.831451464883,2.94282237365612,434.566383200797
354.386348824005,7.3446254894922,441.911008690289
366.442142842837,9.08091345051618,450.991922140806
437.73752801309,2.49541867058724,453.487340811393
450.781623685337,7.5944788379239,461.081819649317
451.36294479021,13.9262134203394,475.008033069656
456.014602482367,1.63246476324275,476.640497832899
464.276916319132,7.5699730372841,484.210470870183
478.111139116017,0.491396169279825,484.701867039463
482.739528472674,1.08849908644333,485.790366125906
495.029671507607,6.82439268257865,501.854064190185
498.78815627627,3.62663901550695,505.480703205692
501.778659135736,5.00663601298281,510.487339218675
504.072285145223,1.26368655957923,511.751025778254
516.662839622449,4.86484110139706,521.527680723846
526.337594249078,0.524302062578499,526.861896311657
526.958637199157,1.18347216978282,528.14210936894
529.132911160978,15.248703387615,544.381614548593
540.992006611048,8.20956946880021,552.591184017393
549.505452632453,1.9855560342886,554.576740051681
555.243124515316,2.62576311826706,557.868887633583
556.069688040443,10.4568625421787,568.325750175761
582.007018629538,5.39940056454786,587.406419194086
588.567701921875,1.79024111758918,590.357943039464
591.9871666367,5.73700418759533,597.724170824296
613.379289421932,4.19106851611286,617.570357938045
660.777615406572,6.46068615902611,667.238301565598
670.904890601125,3.73963150940835,674.644522110533
676.431181910049,3.11995045933872,679.551132369388
684.976903483384,2.90927563607693,687.886179119461
687.808468299099,4.282026742585,692.168205862046
688.866766807537,1.96218144508635,694.130387307133
691.223139865237,6.8836058254207,701.013993132553
695.598788797652,7.83004719124384,708.844040323797
714.849200672358,8.22064257197478,723.069843244332
741.339449615708,1.30871069431305,742.648160310021
741.670050669075,1.61089722253382,744.259057532555
742.641752629155,26.0160541165818,770.275111649136
743.991449563328,8.37934656366528,778.654458212802
768.801321455444,3.64927021879703,782.303728431599
773.694050682875,1.24349750557465,783.547225937173
777.254664663392,2.65054892329499,786.197774860468
783.45982794946,3.63578803790733,789.833562898376
815.174952122732,0.594818633981049,815.769770756713
815.955943410634,17.9501372809082,833.906080691542
820.393357560907,10.4749279891779,844.38100868072
830.796163021104,36.6025119217091,880.983520602429
840.873526422335,0.857730263844132,881.841250866273
848.006462573629,12.1554899925336,893.996740858807
853.580490665134,16.0879702652365,910.084711124043
870.172932407953,1.13296958245337,911.217680706496
880.435976366227,5.090820306618,916.308501013114
888.893170876654,20.7521539462615,937.060654959376
891.033689671422,3.46046458231285,940.521119541689
900.91707771904,4.44273693906143,944.96385648075
904.541773705549,0.156535358168185,945.120391838918
905.551992284871,10.3275805715374,955.447972410456
921.21143009818,1.42538907177242,956.873361482228
922.715474598359,10.571380402088,967.444741884316
927.00440377767,0.781592802926021,968.226334687242
929.87777703746,0.895954459032543,969.122289146275
935.22231545138,0.128560915589333,969.250850061864
945.399066626855,15.4153985801642,984.666248642028
946.247081866317,5.91119765824944,990.577446300278
950.543991143645,1.83217706298456,992.409623363262
950.99105430098,7.10029499017098,999.509918353433
969.374048497448,5.75813405684959,1005.26805241028
973.53446808339,5.05573572563609,1010.32378813592
979.619566349023,11.7210344530806,1022.044822589
988.311104213109,5.85724986780831,1027.90207245681
995.76034510716,12.2657311906745,1040.16780364748
1002.74444793375,6.31850923847803,1046.48631288596
1005.46834388939,2.73453952651471,1049.22085241248
1025.95134258377,3.59026070808262,1052.81111312056
1043.07435834803,7.4616613765962,1060.27277449715
1043.46235640797,26.1693536866654,1086.44212818382
1092.48407169843,10.303966770338,1102.78803846877
1101.07752155137,0.782782360445708,1103.57082082922
1105.18612406307,0.213337252382189,1105.39946131545
1115.06375166689,4.10802565328777,1119.17177732017
1118.02612691793,5.69927164012502,1124.8710489603
1139.02702325504,2.45770412078127,1141.48472737582
1140.07093520749,5.07239198096492,1146.55711935679
1140.95529041164,7.31399326263649,1153.87111261943
1167.81531727064,2.44820442749187,1170.26352169814
1177.9575603556,12.8195644033779,1190.77712475898
1179.54208054656,0.681390305878696,1191.45851506486
1186.61376197266,3.70069111992215,1195.15920618478
1194.92418281617,7.93800825037458,1203.09721443516
1199.98269929433,5.9613906794081,1209.05860511456
1233.11550407385,11.6550411557485,1244.7705452296
1239.04073349381,7.04613403108367,1251.81667926068
1274.63431266107,11.9743528620978,1286.60866552317
1286.69432569224,3.11609526991927,1289.81042096215
1304.88538557508,0.59236538503319,1305.47775096011
1309.33330844466,5.59669781864884,1314.93000626331
1313.21765018017,5.57646395143517,1320.50647021475
1313.53897752096,9.22881815443619,1329.73528836919
1322.58515285588,4.14294835040346,1333.87823671959
1331.06587301226,2.91682042554021,1336.79505714513
1339.2930938973,5.29774794511893,1344.59084184242
1341.38119937378,8.28418081876286,1352.87502266118
1347.6548055838,0.205761096757347,1353.08078375794
1366.48639081885,11.0901588833577,1377.57654970221
1369.87104001363,5.2629252762387,1382.83947497845
1374.41320667417,0.764979429862328,1383.60445440831
1384.18338842005,1.92109242054942,1386.1044808406
1387.76796737467,10.9972109267195,1398.76517830139
1388.4906042485,3.87009988818318,1402.63527818957
1416.68317378037,4.39481700910255,1421.07799078947
1422.30876719583,5.84176370285847,1428.15053089869
1422.39439975474,3.58218348119408,1431.73271437988
1425.61391565487,5.06508739356347,1436.79780177345
1432.52082374416,6.97101842303225,1443.76882019648
1432.90278005883,1.39847044230411,1445.16729063878
1440.47795633282,1.46401357603962,1446.63130421482
1450.25882846497,3.50489703004588,1453.76372549502
1456.13952365088,0.296338675543666,1456.43586232643
1476.64061969378,4.21320480667055,1480.85382450045
1483.32056113751,8.07184227433452,1491.39240341184
1509.30679469475,0.633157120176277,1509.93995181493
1515.56881264424,0.454566759295303,1516.02337940353
1522.96341899381,0.538691088557243,1523.50211008236
1531.48422380465,0.901818307087428,1532.38604211174
1535.66211775898,3.35246050404385,1539.01457826303
1537.77576667338,6.08742449528924,1545.10200275832
1539.98846064403,3.08995771314949,1548.19196047147
1549.405417927,2.84844935499132,1552.25386728199
1561.57185310478,5.3399838660959,1566.91183697087
1570.25564774694,1.00824457546696,1571.2638923224
1585.69011825807,6.52489186048904,1592.21501011856
1611.66377472586,13.3143778083553,1624.97815253422
1617.66843343514,5.27007664076965,1630.24822917499
1620.16689229388,1.08742471598089,1631.33565389097
1622.7790320069,14.9850607337921,1646.32071462476
1625.93788462788,28.5352100510348,1674.8559246758
1635.27949140453,3.80146943477467,1678.65739411057
1666.07282542501,1.82169139801813,1680.47908550859
1670.882711237,6.99196629848727,1687.47105180708
1674.00678520434,9.16059359413036,1696.63164540121
1674.85187170786,2.61419323133305,1699.24583863254
1683.2780203143,3.19100424041972,1702.43684287296
1705.79901562076,9.34447435819009,1715.14348997895
1727.28062364536,2.04199884459376,1729.32262248996
1729.98701132632,2.73972012661397,1732.72673145293
1735.35275229051,16.90523660281,1752.25798889332
1753.70724000911,6.67886661708751,1760.38610662619
1799.1791513748,13.1495103234132,1812.32866169822
1808.5410313583,1.70364550458088,1814.0323072028
1820.00183795786,0.330012165475637,1820.33185012334
1838.09649995652,35.7875732761525,1873.88407323267
1851.22746579431,5.08314280461916,1878.96721603729
1858.18896663637,20.2014761495581,1899.16869218685
1863.41315421537,8.7999546487669,1907.96864683561
1864.83518804685,1.53015570994467,1909.49880254556
1868.52620645222,0.521416811737427,1910.0202193573
1887.88744861903,2.81011797254905,1912.83033732984
1894.83131643986,1.94402097655401,1914.7743583064
1895.85780079007,10.8755542183002,1925.6499125247
1928.06210130759,6.95886266749173,1935.02096397509
1955.16169732617,3.39667978696525,1958.55837711313
1977.00484721609,0.176582839339972,1977.18143005543
2033.71713471416,21.2415089893499,2054.95864370351
2041.09930636515,6.29051744163432,2061.24916114515
2042.54616856263,14.6140862675875,2075.86324741274
2047.43933011931,7.87641148426035,2083.739658897
2057.51531376017,6.4433367119024,2090.1829956089
2058.37765814716,6.70966400269815,2096.8926596116
2063.77039360581,2.0332992933779,2098.92595890497
2069.3095186376,1.28196087941154,2100.20791978439
2100.52181232924,6.41565109201172,2106.93746342125
2108.17377506052,4.71356873400509,2112.88734379452
2108.40218125459,9.35976154234656,2122.24710533687
2124.35798250603,4.08295470649217,2128.44093721252
2138.13564710741,23.7853344741622,2161.92098158157
2147.44267934382,18.5168702561217,2180.4378518377
2153.31148872998,4.51307683205232,2184.95092866975
2161.1024571768,4.0577717279084,2189.00870039766
2162.01778522683,0.56236510825005,2189.57106550591
2163.66025310466,7.87883806944289,2197.44990357535
2177.01958925877,3.74116298742592,2201.19106656278
2188.04606973566,2.72533896612003,2203.9164055289
2219.81374367344,5.26221382961073,2225.07595750305
2219.95411368291,2.55583110591397,2227.63178860897
2222.76904728933,5.47079268534132,2233.10258129431
2226.12972297937,4.08447806397453,2237.18705935828
2247.03244025924,2.69395610829035,2249.72639636753
2254.71350511672,21.388569025658,2276.10207414238
2273.59949270316,0.187470075208694,2276.28954421759
2301.610936769,0.769193709500384,2302.3801304785
2332.26714583383,8.96407082833746,2341.23121666217
2353.86917893402,3.56145205101013,2357.43063098503
2360.4405500585,9.25971586134681,2369.70026591984
2380.63946228704,3.29557285190658,2383.93503513895
2393.06013747306,2.7289382647723,2395.78907573784
2398.98081441598,6.41347154539643,2405.39428596138
2402.19534859715,11.1344983124812,2416.52878427386
2402.6943029389,8.69402016111114,2425.22280443497
2410.59108602029,6.51142294302979,2431.734227378
2417.688620671,6.10045069609012,2437.83467807409
2419.42643877894,8.21090107288608,2446.04557914697
2424.46968057036,12.3854406619151,2458.43101980889
2433.96400625619,5.08473406423279,2463.51575387312
2437.38536957919,5.3901676630254,2468.90592153615
2453.30193119307,17.6627405630916,2486.56866209924
2461.32203990735,3.07887629140168,2489.64753839064
2467.6991588683,3.52619681367651,2493.17373520432
2472.1456367816,0.632298046708262,2493.80603325103
2480.07121638494,0.71889681139259,2494.52493006242
2483.29946617695,1.27792398072779,2495.80285404315
2485.31536214667,0.439944389276206,2496.24279843242
2507.34899761643,10.0653213387062,2517.41431895513
2518.16555946579,23.9556420582691,2542.12120152406
2533.97277766269,0.364144816443448,2542.48534634051
2551.52077478634,0.650953109779614,2552.17172789612
2555.95690445786,4.00671594031155,2559.96362039817
2568.43615802706,5.44150181448398,2573.87765984154
2569.64193973926,14.2503017029185,2588.12796154446
2598.70029818334,1.44536909714002,2600.14566728048
2605.37956333786,3.82587526272982,2609.20543860059
2609.5650335408,2.07416240815088,2611.63919594895
2610.66891232107,5.72837612530644,2617.36757207426
2628.95020707959,22.5100400883118,2651.4602471679
2642.20695415919,0.766543426550925,2652.22679059445
2651.1481296587,2.0528476225874,2654.27963821704
2677.53050654645,5.28935932897427,2682.81986587542
2694.14614276395,3.15374391013756,2697.29988667409
2745.03644469266,1.11928915092722,2746.15573384358
2755.37372423365,1.695708561223,2757.06943279488
2762.24905648764,3.98908035317436,2766.23813684081
2771.41290342061,0.107341245748103,2771.52024466635
2784.86125808724,4.37259002262726,2789.23384810987
2792.29685734228,13.0328012560072,2805.32965859829
2809.95656632936,0.812044347361688,2810.76861067673
2814.9082273862,6.83738366019377,2821.7456110464
2821.79101778312,9.24590643652179,2831.03692421965
2823.98867577898,2.51514895400032,2833.55207317365
2861.40883613678,1.69957583349119,2863.10841197027
2865.23629241384,1.91140599688515,2867.14769841073
2872.46201571073,6.57141493510851,2879.03343064584
2906.14851888097,11.1921502234121,2917.34066910438
2920.67632326577,3.55820623692125,2924.23452950269
2922.99406193849,4.02214381657541,2928.25667331926
2940.12762200655,13.3083441270176,2953.43596613357
2963.39811208299,0.642757885794281,2964.04086996879
2978.99906006199,0.106512255162436,2979.10557231715
2985.67794607975,26.7346073616494,3012.4125534414
3007.09400176899,0.451037503313273,3012.86359094472
3013.59288337072,23.8069924402395,3037.39987581096
3032.25595359038,15.4178017275899,3052.81767753855
3048.93942171661,0.0993214057004011,3052.91699894425
3059.97515628932,4.23980779619887,3064.21496408552
3072.37150332735,5.90265428516783,3078.27415761251
3089.72941198146,2.27284806912311,3092.00226005059
3096.90642009105,40.1090011722166,3137.01542126326
3098.69659264188,2.68398455483839,3139.6994058181
3101.66217282654,4.20979893114418,3143.90920474925
3106.08783285839,1.04818047769368,3144.95738522694
3133.95834000847,12.6782374897678,3157.63562271671
3138.38170866548,7.33144210249582,3164.9670648192
3149.5572574346,7.47176141914376,3172.43882623835
3178.79723518012,2.87979573383927,3181.67703091396
3182.36774333158,25.121652072927,3207.48939540451
3195.44094630812,1.08027759776076,3208.56967300227
3225.53899512132,0.23004169512875,3225.76903681645
3231.22755790101,9.22315353498259,3240.45071143599
3245.88232768587,0.843850346282125,3246.72617803215
3246.28915541693,12.3512854477097,3259.07746347986
3250.71623985543,4.26421567657962,3263.34167915644
3259.85949018815,2.55524068605155,3265.89691984249
3261.06031156456,2.60863740027443,3268.50555724276
3262.27991151104,7.39589267380932,3275.90144991657
3286.17064521002,0.987031529191881,3287.15767673922
3287.94526256441,4.91431121312478,3292.85957377753
3292.47937689355,28.3448149640311,3321.20438874157
3296.28268995608,7.13378138269299,3328.33817012426
3303.13808345056,1.57464354961898,3329.91281367388
3318.14777913239,2.15894788270816,3332.07176155659
3325.62182055985,3.77321515418589,3335.84497671077
3354.33340460648,0.152924644747233,3354.48632925123
3354.69345399594,0.759352332912385,3355.45280632885
3367.46801768803,11.3488433150281,3378.81686100306
3376.11827633284,4.87232933840696,3383.68919034146
3380.91286928696,33.2341496114915,3416.92333995296
3422.20383918938,0.179122628178447,3422.38296181755
3464.71283490611,1.1635721498169,3465.87640705593
3469.93940953472,8.78059770696261,3478.72000724168
3470.71220396322,2.3856006068986,3481.10560784858
3472.08539195594,20.5442941073199,3501.6499019559
3480.10412013351,12.7080345930238,3514.35793654893
3490.53547385216,7.08056344528147,3521.43849999421
3498.38542817721,23.5245498630563,3544.96304985726
3506.51804467327,5.23109134816029,3550.19414120542
3508.27585166915,0.657461826374049,3550.8516030318
3518.75171785796,1.28625933453441,3552.13786236633
3522.71867275325,11.6204331985769,3563.75829556491
3524.01421932125,2.84493772732094,3566.60323329223
3538.15321360711,3.73615909507498,3570.33939238731
3551.68991212687,4.34697668580338,3574.68636907311
3558.1596255391,8.5467447635571,3583.23311383667
3563.65730237636,2.13834132698775,3585.37145516365
3564.40410487875,0.466934068594128,3585.83838923225
3578.71982280602,12.3252540680993,3598.16364330035
3582.59538826504,2.40965017769486,3600.57329347804
3586.90417112754,0.71873511159281,3601.29202858963
3593.04111389414,6.23858364362666,3607.53061223326
3626.02426631645,1.2991080977954,3627.32337441424
3648.33670310819,0.113876906914593,3648.4505800151
3650.06228571577,1.87074427958578,3651.93302999536
3670.14399060715,2.74449659464881,3672.8884872018
3682.99143253519,4.5131525369361,3687.50458507213
3693.35382059799,4.13335962034762,3697.48718021834
3731.14896914363,2.96247486770153,3734.11144401133
3732.91106260754,7.4288674235669,3741.5403114349
3750.33620450003,1.16254098447304,3751.4987454845
3756.02006670376,3.63527382491156,3759.65534052867
3774.62622499298,5.93568596866378,3780.56191096164
3775.56219723856,5.84906887699314,3786.41097983864
3776.88256620793,0.404588086530566,3786.81556792517
3782.04347759383,4.63486013468355,3791.45042805985
3786.40261575478,6.42734975225381,3797.8777778121
3790.74407152264,6.06151490442851,3803.93929271653
3795.37895356669,2.93022491643205,3806.86951763297
3801.77516213051,0.566975004774848,3807.43649263774
3809.11626736024,6.39774993963935,3815.51401729988
3814.23833624316,11.5049379778733,3827.01895527775
3815.29342318741,3.25178912095726,3830.27074439871
3821.62003469975,10.5703070679386,3840.84105146665
3832.91848153156,37.2780990263352,3878.11915049298
3836.65858553071,2.47049412271008,3880.58964461569
3871.2701827392,20.4267941397907,3901.01643875548
3882.28649473943,0.0680971873543905,3901.08453594284
3886.34034565844,10.0242548472823,3911.10879079012
3914.74821447421,1.65679750781198,3916.40501198202
3918.43665022211,18.3600994917124,3936.79674971383
3921.20502880117,1.9370023868978,3938.73375210072
3927.19858953072,1.23706122881856,3939.97081332954
3933.64224851871,1.95683689368889,3941.92765022323
3935.26658008405,10.883211204194,3952.81086142743
3946.70365023915,5.44101531587937,3958.25187674331
3948.4921533151,4.23493009060621,3962.48680683391
3955.5859756349,4.58446471532807,3967.07127154924
3963.52576966959,3.74526458838955,3970.81653613763
3971.61657494467,2.29100689198822,3973.90758183666
3973.95719527241,1.26009818445891,3975.21729345687
3978.29159598988,22.5942907139594,4000.88588670384
3984.86934815724,8.30614752386161,4009.1920342277
3985.64680376746,9.87033353873389,4019.06236776643
3997.62426582779,3.30231113171905,4022.36467889815
4015.23451709718,3.13404667936265,4025.49872557751
4018.62650122558,0.898529484426905,4026.39725506194
4026.36809965695,1.18735646366256,4027.5846115256
4027.85132370057,4.56094249896705,4032.41226619954
4036.31628487944,5.42889015440294,4041.74517503384
4044.73674100535,2.38076485370583,4047.11750585906
4046.06365877381,4.9299239963918,4052.04742985545
4053.5552146765,11.2221765307416,4064.77739120724
4054.07995843929,0.452434755314866,4065.22982596255
4074.91750562368,1.29780723723885,4076.21531286092
4092.81984472368,5.15973949029366,4097.97958421397
4093.53802016509,4.99480880119641,4102.97439301517
4112.38204962063,25.4633162836667,4137.8453659043
4118.56840461913,9.28175308525958,4147.12711898956
4175.02999857152,2.47099882736802,4177.50099739889
4183.74583181036,0.091909657829524,4183.83774146819
4194.7407931462,4.77023620437831,4199.51102935057
4201.07614805922,7.24914810683974,4208.32529616606
4202.16384113767,8.62097722076276,4216.94627338683
4216.25343832104,6.09482844982692,4223.04110183665
4222.77893606024,8.57047601014772,4231.6115778468
4231.4810910203,2.44316368408277,4234.05474153088
4234.89598956765,4.13891972601414,4239.03490929366
4234.96291741137,11.4966429614102,4250.53155225507
4250.0087836876,1.87781920982525,4252.4093714649
4253.66234158887,3.80852402606979,4257.47086561494
4266.15043862471,15.2213294925659,4281.37176811728
4277.62068965179,6.24920575756976,4287.62097387485
4285.10224345736,7.65455718309083,4295.27553105794
4286.11095040623,11.3973258634736,4306.67285692141
4290.30774985608,25.1388273466576,4331.81168426807
4311.24538798757,11.0421780435075,4342.85386231158
4314.71588916552,1.25184542564017,4344.10570773722
4321.19579592195,0.95906133716926,4345.06476907439
4350.1371375937,0.65912162762552,4350.79625922132
4367.96048738909,1.68430390280674,4369.6447912919
4379.30904139638,10.2034137631186,4389.5124551595
4395.2706677725,9.92321830742853,4405.19388607993
4396.9427122057,19.598565083405,4424.79245116333
4448.49857807541,2.71199260093272,4451.21057067634
4450.66742409868,13.7827716186092,4464.99334229495
4452.43838085243,0.66788934962824,4465.66123164458
4458.59891808508,4.34919872274622,4470.01043036733
4458.64533432049,6.89675088569918,4476.90718125303
4461.08772943483,0.384363535791636,4477.29154478882
4466.78086659178,4.52130795270205,4481.81285274152
4472.30471331625,16.3648577826589,4498.17771052418
4478.48039440344,15.5372061366707,4513.71491666085
4501.1288003378,0.5903968392164,4514.30531350007
4555.58445899792,2.52558337524533,4558.11004237317
4556.90663421448,2.28242547530681,4560.39246784847
4569.74351141481,6.34262422668222,4576.08613564149
4571.43676524395,2.99436128232628,4579.08049692382
4580.05515589866,6.76622421823838,4586.82138011689
4615.2989525828,13.5257574351211,4628.82471001792
4626.930085403,1.9195225937292,4630.74423261165
4629.46347799719,1.04020886862797,4631.78444148027
4641.90924406577,5.54570557706454,4647.45494964283
4644.02422567889,6.93191099990805,4654.38686064274
4647.99406495936,1.09908174583688,4655.48594238858
4649.52524088848,4.59744347911328,4660.08338586769
4660.27594934701,6.25919585552462,4666.53514520253
4661.39168409816,4.02836990030482,4670.56351510284
4673.18846158826,3.09742319909856,4676.28588478736
4674.30097365173,12.0184771561702,4688.30436194353
4685.35878698133,1.5990901356563,4689.90345207919
4688.75894297637,4.90039036766091,4694.80384244685
4689.62975009136,3.57102901767939,4698.37487146453
4696.64696978803,6.93554864608147,4705.31042011061
4712.6029378277,1.26910685701296,4713.87204468472
4760.45272250489,1.14766500393722,4761.60038750883
4770.65397640478,1.39909141231328,4772.05306781709
4779.95619156143,14.5277746034493,4794.48396616488
4786.41148395116,1.50680051697418,4795.99076668186
4791.80115340954,0.781486188527197,4796.77225287038
4792.86923444575,4.28247058019042,4801.05472345057
4797.11098751154,17.1600365611285,4818.2147600117
4797.67671663415,16.6030878471702,4834.81784785887
4799.42205850877,1.31999499211088,4836.13784285098
4800.68273133975,2.43567564571276,4838.5735184967
4815.17556979614,0.903547416906804,4839.4770659136
4821.80660048327,16.3672149929142,4855.84428090652
4842.78739683031,20.1493235215784,4875.9936044281
4846.6242835082,13.7339611662258,4889.72756559432
4847.64685730151,1.94622830720618,4891.67379390153
4850.62197872604,24.0381677809516,4915.71196168248
4856.20595619713,6.55639544472494,4922.26835712721
4861.40396732536,1.8281850409694,4924.09654216817
4863.10513016933,6.23331234794472,4930.32985451612
4871.92321210291,5.12930346230576,4935.45915797843
4877.44373569854,6.46545457018577,4941.92461254861
4894.22850414297,3.05373939825222,4944.97835194686
4896.11391817443,0.922291607130319,4945.90064355399
4910.50636883033,7.91518080763915,4953.81582436163
4911.31717261845,0.279957723470955,4954.0957820851
4925.80588224247,0.565640628803521,4954.66142271391
4955.33332571661,16.2968826005727,4971.63020831718
4988.95262904571,6.43681195814558,4995.38944100386
4992.29144375877,3.75632214913149,4999.14576315299
5009.87263670213,8.35047615824782,5018.22311286038
5014.02583755306,4.11021100636572,5022.33332386674
5021.21620094115,0.927866309415549,5023.26119017616
5033.71910532606,2.52295977808535,5036.24206510414
5039.66607383587,8.96633788075694,5048.63241171663
5080.74002695195,12.4398117171307,5093.17983866908
5083.97504143342,13.5609263157179,5106.7407649848
5102.84342089509,9.90896112040477,5116.6497261052
5107.19651906126,9.45472851273068,5126.10445461793
